UID          PID    PPID     LWP  C NLWP STIME TTY          TIME CMD
yuvlux     11422   11010   11439  0   27 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:36048 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d807be42-f3c0-42f4-88eb-d462314cf111} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 5 tab
yuvlux     11422   11010   11441  0   27 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:36048 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d807be42-f3c0-42f4-88eb-d462314cf111} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 5 tab
yuvlux     11422   11010   11442  0   27 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:36048 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d807be42-f3c0-42f4-88eb-d462314cf111} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 5 tab
yuvlux     11422   11010   11443  0   27 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:36048 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d807be42-f3c0-42f4-88eb-d462314cf111} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 5 tab
yuvlux     11422   11010   11444  0   27 Feb13 ?        00:00:09 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:36048 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d807be42-f3c0-42f4-88eb-d462314cf111} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 5 tab
yuvlux     11422   11010   11449  0   27 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:36048 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d807be42-f3c0-42f4-88eb-d462314cf111} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 5 tab
yuvlux     11422   11010   11450  0   27 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:36048 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d807be42-f3c0-42f4-88eb-d462314cf111} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 5 tab
yuvlux     11422   11010   11451  0   27 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:36048 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d807be42-f3c0-42f4-88eb-d462314cf111} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 5 tab
yuvlux     11422   11010   11455  0   27 Feb13 ?        00:00:02 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:36048 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d807be42-f3c0-42f4-88eb-d462314cf111} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 5 tab
yuvlux     11422   11010   11456  0   27 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:36048 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d807be42-f3c0-42f4-88eb-d462314cf111} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 5 tab
yuvlux     11422   11010   11457  0   27 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:36048 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d807be42-f3c0-42f4-88eb-d462314cf111} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 5 tab
yuvlux     11422   11010   11458  0   27 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:36048 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d807be42-f3c0-42f4-88eb-d462314cf111} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 5 tab
yuvlux     11422   11010   11459  0   27 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:36048 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d807be42-f3c0-42f4-88eb-d462314cf111} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 5 tab
yuvlux     11422   11010   11460  0   27 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:36048 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d807be42-f3c0-42f4-88eb-d462314cf111} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 5 tab
yuvlux     11422   11010   11461  0   27 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:36048 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d807be42-f3c0-42f4-88eb-d462314cf111} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 5 tab
yuvlux     11422   11010   11462  0   27 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:36048 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d807be42-f3c0-42f4-88eb-d462314cf111} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 5 tab
yuvlux     11422   11010   11788  0   27 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:36048 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d807be42-f3c0-42f4-88eb-d462314cf111} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 5 tab
yuvlux     11747   11010   11747  3   44 Feb13 ?        01:26:46 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11750  0   44 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11753  0   44 Feb13 ?        00:02:03 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11755  0   44 Feb13 ?        00:00:04 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11756  0   44 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11757  0   44 Feb13 ?        00:00:06 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11758  0   44 Feb13 ?        00:00:06 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11759  0   44 Feb13 ?        00:00:05 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11760  0   44 Feb13 ?        00:00:05 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11761  0   44 Feb13 ?        00:00:04 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11762  0   44 Feb13 ?        00:00:01 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11764  0   44 Feb13 ?        00:00:05 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11765  0   44 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11766  0   44 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11767  0   44 Feb13 ?        00:00:23 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11768  0   44 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11769  0   44 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11770  0   44 Feb13 ?        00:00:00 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11774  1   44 Feb13 ?        00:28:35 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11775  0   44 Feb13 ?        00:03:28 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11776  0   44 Feb13 ?        00:01:33 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11777  0   44 Feb13 ?        00:00:54 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11778  0   44 Feb13 ?        00:00:30 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
yuvlux     11747   11010   11779  0   44 Feb13 ?        00:00:18 /usr/lib64/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:42693 -prefMapHandle 1:279200 -jsInitHandle 2:223968 -parentBuildID 20260206133811 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {847a01f9-e4c9-4ac2-99ab-359d39613215} -parentPid 10904 -crashReporter 6 -crashHelper 7 -greomni /usr/lib64/firefox/omni.ja -appomni /usr/lib64/firefox/browser/omni.ja -appDir /usr/lib64/firefox/browser 6 tab
