UID        PID    PPID   LWP    C    NLWP   %CPU    %MEM    VSZ      RSS      TTY      STAT     START  TIME         PSR    STIME        COMMAND
root       2580   1      64449  0    17     0.0     0.0     1272776  ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/bin/pcscd /usr/bin/pcscd --foreground --auto-exit
root       2580   1      285692 0    17     0.0     0.0     1272776  ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/bin/pcscd /usr/bin/pcscd --foreground --auto-exit
root       2580   1      313206 0    17     0.0     0.0     1272776  ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/bin/pcscd /usr/bin/pcscd --foreground --auto-exit
root       2580   1      317366 0    17     0.0     0.0     1272776  ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/bin/pcscd /usr/bin/pcscd --foreground --auto-exit
root       2580   1      325301 0    17     0.0     0.0     1272776  ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/bin/pcscd /usr/bin/pcscd --foreground --auto-exit
root       2580   1      329938 0    17     0.0     0.0     1272776  ?        ?        Ssl      Feb13  0:01         00:00:00 /usr/bin/pcscd /usr/bin/pcscd --foreground --auto-exit
geoclue    2637   1      2637   0    4      0.0     0.1     2306656  ?        ?        Ssl      Feb13  0:09         00:00:05 /usr/libexec/geoclue /usr/libexec/geoclue
geoclue    2637   1      2664   0    4      0.0     0.1     2306656  ?        ?        Ssl      Feb13  0:09         00:00:00 /usr/libexec/geoclue /usr/libexec/geoclue
geoclue    2637   1      2665   0    4      0.0     0.1     2306656  ?        ?        Ssl      Feb13  0:09         00:00:00 /usr/libexec/geoclue /usr/libexec/geoclue
geoclue    2637   1      2667   0    4      0.0     0.1     2306656  ?        ?        Ssl      Feb13  0:09         00:00:02 /usr/libexec/geoclue /usr/libexec/geoclue
root       3768   2      3768   0    1      0.0     0.0     0        ?        ?        S        Feb13  0:00         00:00:00 [UVM         [UVM global queue]
root       3769   2      3769   0    1      0.0     0.0     0        ?        ?        S        Feb13  0:00         00:00:00 [UVM         [UVM deferred release queue]
root       3770   2      3770   0    1      0.0     0.0     0        ?        ?        S        Feb13  0:00         00:00:00 [UVM         [UVM Tools Event Queue]
root       3966   1893   3966   0    4      0.0     0.0     618716   ?        ?        Sl       Feb13  0:00         00:00:00 gdm-session-worker gdm-session-worker [pam/gdm-password]
root       3966   1893   3967   0    4      0.0     0.0     618716   ?        ?        Sl       Feb13  0:00         00:00:00 gdm-session-worker gdm-session-worker [pam/gdm-password]
root       3966   1893   3968   0    4      0.0     0.0     618716   ?        ?        Sl       Feb13  0:00         00:00:00 gdm-session-worker gdm-session-worker [pam/gdm-password]
root       3966   1893   3969   0    4      0.0     0.0     618716   ?        ?        Sl       Feb13  0:00         00:00:00 gdm-session-worker gdm-session-worker [pam/gdm-password]
yuvlux     4170   1      4170   0    1      0.0     0.0     25456    ?        ?        Ss       Feb13  0:30         00:00:30 /usr/lib/systemd/sys--user /usr/lib/systemd/systemd --user
yuvlux     4173   4170   4173   0    1      0.0     0.0     16776    ?        ?        S        Feb13  0:00         00:00:00 (sd-pam)     (sd-pam)
yuvlux     4182   4170   4182   0    5      0.0     0.0     382152   ?        ?        Ssl      Feb13  0:07         00:00:05 /usr/libexec/uresour--user /usr/libexec/uresourced --user
yuvlux     4182   4170   4186   0    5      0.0     0.0     382152   ?        ?        Ssl      Feb13  0:07         00:00:00 /usr/libexec/uresour--user /usr/libexec/uresourced --user
yuvlux     4182   4170   4187   0    5      0.0     0.0     382152   ?        ?        Ssl      Feb13  0:07         00:00:00 /usr/libexec/uresour--user /usr/libexec/uresourced --user
yuvlux     4182   4170   4261   0    5      0.0     0.0     382152   ?        ?        Ssl      Feb13  0:07         00:00:02 /usr/libexec/uresour--user /usr/libexec/uresourced --user
yuvlux     4182   4170   4357   0    5      0.0     0.0     382152   ?        ?        Ssl      Feb13  0:07         00:00:00 /usr/libexec/uresour--user /usr/libexec/uresourced --user
yuvlux     4184   4170   4184   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4192   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4194   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4195   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4197   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4198   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4199   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4200   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4201   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4202   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4203   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4204   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4205   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4206   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4207   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4208   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4209   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4210   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4211   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4212   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4213   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4214   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4215   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4216   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4184   4170   4217   0    25     0.0     0.0     1644652  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/warp-desktop-svc /usr/bin/warp-desktop-svc
yuvlux     4189   1      4189   0    5      0.0     0.0     407336   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/bin/gnome-keyri--daemonize /usr/bin/gnome-keyring-daemon --daemonize --login
yuvlux     4189   1      4190   0    5      0.0     0.0     407336   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/bin/gnome-keyri--daemonize /usr/bin/gnome-keyring-daemon --daemonize --login
yuvlux     4189   1      4191   0    5      0.0     0.0     407336   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/bin/gnome-keyri--daemonize /usr/bin/gnome-keyring-daemon --daemonize --login
yuvlux     4189   1      4193   0    5      0.0     0.0     407336   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/bin/gnome-keyri--daemonize /usr/bin/gnome-keyring-daemon --daemonize --login
yuvlux     4189   1      6549   0    5      0.0     0.0     407336   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/bin/gnome-keyri--daemonize /usr/bin/gnome-keyring-daemon --daemonize --login
yuvlux     4196   4170   4196   0    1      0.0     0.0     9184     ?        ?        Ss       Feb13  0:00         00:00:00 /usr/bin/dbus-broker--scope /usr/bin/dbus-broker-launch --scope user
yuvlux     4218   4196   4218   0    1      0.0     0.0     9100     ?        ?        S        Feb13  0:18         00:00:18 dbus-broker  dbus-broker --log 10 --controller 9 --machine-id 13facde82a574414b20cddf3a34e86e2 --max-bytes 100000000000000 --max-fds 25000000000000 --max-matches 5000000000
yuvlux     4306   4170   4306   0    4      0.0     0.0     540116   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gvfsd /usr/libexec/gvfsd
yuvlux     4306   4170   4349   0    4      0.0     0.0     540116   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gvfsd /usr/libexec/gvfsd
yuvlux     4306   4170   4350   0    4      0.0     0.0     540116   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gvfsd /usr/libexec/gvfsd
yuvlux     4306   4170   4351   0    4      0.0     0.0     540116   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gvfsd /usr/libexec/gvfsd
yuvlux     4354   4170   4354   0    7      0.0     0.0     613632   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/libexec/gvfsd-f/run/user/1000/gvfs /usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f
yuvlux     4354   4170   4358   0    7      0.0     0.0     613632   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/libexec/gvfsd-f/run/user/1000/gvfs /usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f
yuvlux     4354   4170   4359   0    7      0.0     0.0     613632   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/libexec/gvfsd-f/run/user/1000/gvfs /usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f
yuvlux     4354   4170   4360   0    7      0.0     0.0     613632   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/libexec/gvfsd-f/run/user/1000/gvfs /usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f
yuvlux     4354   4170   4361   0    7      0.0     0.0     613632   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/libexec/gvfsd-f/run/user/1000/gvfs /usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f
yuvlux     4354   4170   4363   0    7      0.0     0.0     613632   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/libexec/gvfsd-f/run/user/1000/gvfs /usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f
yuvlux     4354   4170   4365   0    7      0.0     0.0     613632   ?        ?        Sl       Feb13  0:00         00:00:00 /usr/libexec/gvfsd-f/run/user/1000/gvfs /usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f
yuvlux     4362   4170   4362   0    3      0.1     0.0     398420   ?        ?        S<sl     Feb13  3:36         00:00:08 /usr/bin/pipewire /usr/bin/pipewire
yuvlux     4362   4170   4369   0    3      0.1     0.0     398420   ?        ?        S<sl     Feb13  3:36         00:00:00 /usr/bin/pipewire /usr/bin/pipewire
yuvlux     4362   4170   4371   0    3      0.1     0.0     398420   ?        ?        S<sl     Feb13  3:36         00:03:27 /usr/bin/pipewire /usr/bin/pipewire
yuvlux     4366   4170   4366   0    9      0.0     0.1     1009860  ?        ?        S<sl     Feb13  0:26         00:00:26 /usr/bin/wireplumber /usr/bin/wireplumber
yuvlux     4366   4170   4370   0    9      0.0     0.1     1009860  ?        ?        S<sl     Feb13  0:26         00:00:00 /usr/bin/wireplumber /usr/bin/wireplumber
yuvlux     4366   4170   4372   0    9      0.0     0.1     1009860  ?        ?        S<sl     Feb13  0:26         00:00:00 /usr/bin/wireplumber /usr/bin/wireplumber
yuvlux     4366   4170   4373   0    9      0.0     0.1     1009860  ?        ?        S<sl     Feb13  0:26         00:00:00 /usr/bin/wireplumber /usr/bin/wireplumber
yuvlux     4366   4170   4379   0    9      0.0     0.1     1009860  ?        ?        S<sl     Feb13  0:26         00:00:00 /usr/bin/wireplumber /usr/bin/wireplumber
yuvlux     4366   4170   4380   0    9      0.0     0.1     1009860  ?        ?        S<sl     Feb13  0:26         00:00:00 /usr/bin/wireplumber /usr/bin/wireplumber
yuvlux     4366   4170   4391   0    9      0.0     0.1     1009860  ?        ?        S<sl     Feb13  0:26         00:00:00 /usr/bin/wireplumber /usr/bin/wireplumber
yuvlux     4366   4170   4392   0    9      0.0     0.1     1009860  ?        ?        S<sl     Feb13  0:26         00:00:00 /usr/bin/wireplumber /usr/bin/wireplumber
yuvlux     4366   4170   4393   0    9      0.0     0.1     1009860  ?        ?        S<sl     Feb13  0:26         00:00:00 /usr/bin/wireplumber /usr/bin/wireplumber
yuvlux     4433   3966   4433   0    4      0.0     0.0     391676   tty2     tty2     Ssl+     Feb13  0:00         00:00:00 /usr/libexec/gdm-way/usr/bin/gnome-session /usr/libexec/gdm-wayland-session /usr/bin/gnome-session
yuvlux     4433   3966   4443   0    4      0.0     0.0     391676   tty2     tty2     Ssl+     Feb13  0:00         00:00:00 /usr/libexec/gdm-way/usr/bin/gnome-session /usr/libexec/gdm-wayland-session /usr/bin/gnome-session
yuvlux     4433   3966   4444   0    4      0.0     0.0     391676   tty2     tty2     Ssl+     Feb13  0:00         00:00:00 /usr/libexec/gdm-way/usr/bin/gnome-session /usr/libexec/gdm-wayland-session /usr/bin/gnome-session
yuvlux     4433   3966   4445   0    4      0.0     0.0     391676   tty2     tty2     Ssl+     Feb13  0:00         00:00:00 /usr/libexec/gdm-way/usr/bin/gnome-session /usr/libexec/gdm-wayland-session /usr/bin/gnome-session
yuvlux     4446   4433   4446   0    4      0.0     0.0     163832   tty2     tty2     Sl+      Feb13  0:00         00:00:00 /usr/libexec/gnome-sgnome /usr/libexec/gnome-session-init-worker gnome
yuvlux     4446   4433   4550   0    4      0.0     0.0     163832   tty2     tty2     Sl+      Feb13  0:00         00:00:00 /usr/libexec/gnome-sgnome /usr/libexec/gnome-session-init-worker gnome
yuvlux     4446   4433   4551   0    4      0.0     0.0     163832   tty2     tty2     Sl+      Feb13  0:00         00:00:00 /usr/libexec/gnome-sgnome /usr/libexec/gnome-session-init-worker gnome
yuvlux     4446   4433   4552   0    4      0.0     0.0     163832   tty2     tty2     Sl+      Feb13  0:00         00:00:00 /usr/libexec/gnome-sgnome /usr/libexec/gnome-session-init-worker gnome
yuvlux     4562   4170   4562   0    2      0.0     0.0     311804   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gnome-s--monitor /usr/libexec/gnome-session-ctl --monitor
yuvlux     4562   4170   4566   0    2      0.0     0.0     311804   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gnome-s--monitor /usr/libexec/gnome-session-ctl --monitor
yuvlux     4569   4170   4569   0    5      0.0     0.0     765580   ?        ?        Ssl      Feb13  0:04         00:00:01 /usr/libexec/gnome-s--session=gnome /usr/libexec/gnome-session-service --session=gnome
yuvlux     4569   4170   4571   0    5      0.0     0.0     765580   ?        ?        Ssl      Feb13  0:04         00:00:00 /usr/libexec/gnome-s--session=gnome /usr/libexec/gnome-session-service --session=gnome
yuvlux     4569   4170   4572   0    5      0.0     0.0     765580   ?        ?        Ssl      Feb13  0:04         00:00:00 /usr/libexec/gnome-s--session=gnome /usr/libexec/gnome-session-service --session=gnome
yuvlux     4569   4170   4573   0    5      0.0     0.0     765580   ?        ?        Ssl      Feb13  0:04         00:00:02 /usr/libexec/gnome-s--session=gnome /usr/libexec/gnome-session-service --session=gnome
yuvlux     4569   4170   4576   0    5      0.0     0.0     765580   ?        ?        Ssl      Feb13  0:04         00:00:00 /usr/libexec/gnome-s--session=gnome /usr/libexec/gnome-session-service --session=gnome
yuvlux     4577   4170   4577   3    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       01:31:46 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4584   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:00 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4585   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:01 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4587   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:51 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4590   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:00 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4591   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:17 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4592   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:04 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4593   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:01 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4594   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:01 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4595   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:00 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4596   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:00 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4597   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:00 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4598   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:00 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4601   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:14:24 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4639   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:00 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4640   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:00 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4644   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:00 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4645   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:00 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4646   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:00 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4647   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:11 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4648   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:01:35 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4783   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:02 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   4784   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:00 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   5341   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:00 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   5357   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:00 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   8023   0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:00 /usr/bin/gnome-shell /usr/bin/gnome-shell
yuvlux     4577   4170   29542  0    27     3.9     2.1     13928884 ?        ?        Ssl      Feb13  111:29       00:00:00 /usr/bin/gnome-shell /usr/bin/gnome-shell
root       4638   2      4638   0    1      0.0     0.0     0        ?        ?        S        Feb13  0:00         00:00:00 [nvidia-drm/timeline-25] [nvidia-drm/timeline-25]
yuvlux     4662   4170   4662   0    5      0.0     0.0     380964   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/at-spi-bus-launcher /usr/libexec/at-spi-bus-launcher
yuvlux     4662   4170   4663   0    5      0.0     0.0     380964   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/at-spi-bus-launcher /usr/libexec/at-spi-bus-launcher
yuvlux     4662   4170   4664   0    5      0.0     0.0     380964   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/at-spi-bus-launcher /usr/libexec/at-spi-bus-launcher
yuvlux     4662   4170   4665   0    5      0.0     0.0     380964   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/at-spi-bus-launcher /usr/libexec/at-spi-bus-launcher
yuvlux     4662   4170   4667   0    5      0.0     0.0     380964   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/at-spi-bus-launcher /usr/libexec/at-spi-bus-launcher
yuvlux     4668   4662   4668   0    1      0.0     0.0     8972     ?        ?        S        Feb13  0:00         00:00:00 /usr/bin/dbus-broker--config-file=/usr/s--scope /usr/bin/dbus-broker-launch --config-file=/usr/share/defaults/at-spi2/accessibility.conf --scope user
yuvlux     4669   4668   4669   0    1      0.0     0.0     5220     ?        ?        S        Feb13  0:00         00:00:00 dbus-broker  dbus-broker --log 10 --controller 9 --machine-id 13facde82a574414b20cddf3a34e86e2 --max-bytes 100000000000000 --max-fds 6400000 --max-matches 5000000000
yuvlux     4670   4170   4670   0    4      0.0     0.0     168428   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/at-spi2--use-gnome-session /usr/libexec/at-spi2-registryd --use-gnome-session
yuvlux     4670   4170   4671   0    4      0.0     0.0     168428   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/at-spi2--use-gnome-session /usr/libexec/at-spi2-registryd --use-gnome-session
yuvlux     4670   4170   4672   0    4      0.0     0.0     168428   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/at-spi2--use-gnome-session /usr/libexec/at-spi2-registryd --use-gnome-session
yuvlux     4670   4170   4673   0    4      0.0     0.0     168428   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/at-spi2--use-gnome-session /usr/libexec/at-spi2-registryd --use-gnome-session
yuvlux     4675   4170   4675   0    4      0.0     0.0     530852   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/xdg-permission-store /usr/libexec/xdg-permission-store
yuvlux     4675   4170   4676   0    4      0.0     0.0     530852   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/xdg-permission-store /usr/libexec/xdg-permission-store
yuvlux     4675   4170   4677   0    4      0.0     0.0     530852   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/xdg-permission-store /usr/libexec/xdg-permission-store
yuvlux     4675   4170   4679   0    4      0.0     0.0     530852   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/xdg-permission-store /usr/libexec/xdg-permission-store
yuvlux     4693   4170   4693   0    7      0.0     0.0     667608   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gnome-shell-calendar-server /usr/libexec/gnome-shell-calendar-server
yuvlux     4693   4170   4699   0    7      0.0     0.0     667608   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gnome-shell-calendar-server /usr/libexec/gnome-shell-calendar-server
yuvlux     4693   4170   4700   0    7      0.0     0.0     667608   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gnome-shell-calendar-server /usr/libexec/gnome-shell-calendar-server
yuvlux     4693   4170   4702   0    7      0.0     0.0     667608   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gnome-shell-calendar-server /usr/libexec/gnome-shell-calendar-server
yuvlux     4693   4170   4703   0    7      0.0     0.0     667608   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gnome-shell-calendar-server /usr/libexec/gnome-shell-calendar-server
yuvlux     4693   4170   4704   0    7      0.0     0.0     667608   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gnome-shell-calendar-server /usr/libexec/gnome-shell-calendar-server
yuvlux     4693   4170   5041   0    7      0.0     0.0     667608   ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/gnome-shell-calendar-server /usr/libexec/gnome-shell-calendar-server
yuvlux     4694   4170   4694   0    4      0.0     0.0     165168   ?        ?        Ssl      Feb13  0:03         00:00:02 /usr/libexec/dconf-service /usr/libexec/dconf-service
yuvlux     4694   4170   4696   0    4      0.0     0.0     165168   ?        ?        Ssl      Feb13  0:03         00:00:00 /usr/libexec/dconf-service /usr/libexec/dconf-service
yuvlux     4694   4170   4697   0    4      0.0     0.0     165168   ?        ?        Ssl      Feb13  0:03         00:00:00 /usr/libexec/dconf-service /usr/libexec/dconf-service
yuvlux     4694   4170   4698   0    4      0.0     0.0     165168   ?        ?        Ssl      Feb13  0:03         00:00:00 /usr/libexec/dconf-service /usr/libexec/dconf-service
yuvlux     4707   4170   4707   0    5      0.0     0.1     1715536  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/evolution-source-registry /usr/libexec/evolution-source-registry
yuvlux     4707   4170   4726   0    5      0.0     0.1     1715536  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/evolution-source-registry /usr/libexec/evolution-source-registry
yuvlux     4707   4170   4727   0    5      0.0     0.1     1715536  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/evolution-source-registry /usr/libexec/evolution-source-registry
yuvlux     4707   4170   4728   0    5      0.0     0.1     1715536  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/evolution-source-registry /usr/libexec/evolution-source-registry
yuvlux     4707   4170   4748   0    5      0.0     0.1     1715536  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/libexec/evolution-source-registry /usr/libexec/evolution-source-registry
yuvlux     4715   4170   4715   0    12     0.0     0.1     2983168  ?        ?        Ssl      Feb13  0:00         00:00:00 /usr/bin/gjs /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
